8010109;Flughafen BER - Terminal 5 (Schönefeld);267;52.39106;13.51271
8000128;Göttingen;266;51.53681;9.92607
8003541;Langenfelde;266;53.57969;9.93092
8006513;Stuttgart Universität;266;48.74584;9.10540
8005773;Stuttgart-Rohr;265;48.71790;9.10833
8000127;Göppingen;263;48.70003;9.65197
8089084;Berlin-Rummelsburg;262;52.50131;13.47836
8010131;Görlitz;261;51.14677;14.97908
8089329;Heerstraße;260;52.50812;13.25938
8006730;Neu-Ulm;260;48.39304;10.00482
8000081;Dortmund-Dorstfeld;260;51.50938;7.42486
8001902;Essen-Borbeck;260;51.47310;6.94846
8001593;Düsseldorf-Rath Mitte;259;51.26114;6.80840
8006623;Wuppertal Zoologischer Garten;259;51.24347;7.10702
8089472;Lichterfelde Süd;258;52.41090;13.30904
8005870;Tiefstack;258;53.53122;10.06559
8080930;Leipzig-Sellerhausen;257;51.34518;12.42467
8001164;Bremen-Sebaldsbrück;256;53.06135;8.88738
8002461;Gütersloh Hbf;255;51.90694;8.38507
8003652;Leonberg;255;48.79965;9.00385
8003199;Kassel-Oberzwehren;255;51.27635;9.45403
8003358;Köln Frankfurter Straße;254;50.91522;7.05126
8000073;Singen (Hohentwiel);253;47.75844;8.84038
8000189;Kaiserslautern Hbf;251;49.43614;7.76872
8002046;Frankfurt-Griesheim;251;50.09433;8.60639
8003400;Konstanz;250;47.65875;9.17731
8000337;Marburg (Lahn);250;50.81927;8.77501
8003312;Klein Flottbek;250;53.55817;9.86112
8000047;Bottrop Hbf;250;51.50945;6.93668
8003737;Lörrach Museum/Burghof;249;47.60796;7.66120
8000257;Worms Hbf;249;49.63494;8.35645
8089063;Berlin-Grünau;246;52.41303;13.57350
8002785;Herrenberg;246;48.59399;8.86266
8010208;Leipzig-Paunsdorf;246;51.34430;12.44434
8004819;Pinneberg;245;53.65518;9.79761
8000453;Freiburg Messe/Universität;244;48.01292;7.83267
8004419;Dortmund-Universität;244;51.49274;7.41771
8001603;Düsseldorf Völklinger Straße;244;51.21021;6.76043
8089056;Berlin-Blankenburg;244;52.59116;13.44333
8000070;Delmenhorst;243;53.05279;8.62976
8000316;Rheine;243;52.27630;7.43426
8002828;Hilden Süd;243;51.16368;6.93737
8079632;Frankfurt am Main Messe;243;50.11200;8.64337
8001592;Düsseldorf-Rath;242;51.26412;6.82106
8011971;Chemnitz Mitte;242;50.82663;12.91259
8003843;Mannheim-Käfertal;242;49.50156;8.50377
8011491;Leipzig-Engelsdorf;242;51.34395;12.47763
8089078;Nikolassee;241;52.43181;13.19364
8002106;Friedrichsberg;241;53.57633;10.05743
8000002;Aalen Hbf;241;48.84101;10.09627
8001517;Dortmund-Knappschaftskrankenhaus;241;51.51877;7.53746
8089061;Berlin-Frohnau;241;52.63276;13.28993
8010125;Gera Hbf;238;50.88342;12.07709
8089074;Berlin-Marienfelde;238;52.42363;13.37513
8000048;Bielefeld-Brackwede;238;51.99738;8.49843
8002580;Hannover Bismarckstraße;238;52.35646;9.76973
8000216;Landau (Pfalz) Hbf;237;49.19774;8.12620
8011201;Flughafen BER - Terminal 1-2;237;52.36480;13.51195
8003020;Siegen-Weidenau;236;50.89597;8.02984
8005598;Solingen-Mitte;236;51.16574;7.08872
8000317;Rheinhausen;236;51.39351;6.70648
8000780;Bahrenfeld;236;53.56006;9.91078
8004487;Nürnberg-Steinbühl;236;49.44284;11.06820
8089081;Pankow-Heinersdorf;236;52.57796;13.42936
8006197;Hamburg-Tonndorf;234;53.58638;10.12305
8001579;Düsseldorf-Friedrichstadt;233;51.21197;6.78906
8002224;Gelsenkirchen-Buer Nord;233;51.58725;7.05059
8004316;Neuss Rheinpark-Center;233;51.20618;6.71715
8089330;Olympiastadion;233;52.51117;13.24239
8011431;Dresden Freiberger Straße;232;51.04799;13.71986
8000217;Landshut (Bay) Hbf;232;48.54749;12.13593
8000084;Düren;232;50.80952;6.48245
8003395;Kohlscheid;232;50.83173;6.07449
8012805;Rostock Holbeinplatz;232;54.09330;12.09947
8000383;Wetzlar;232;50.56563;8.50382
8012271;Rostock Lütten Klein;231;54.13822;12.06499
8002689;Heidenheim;230;48.68017;10.15664
8010102;Erfurt Nord;229;51.00336;11.02928
8003669;Leverkusen-Manfort;229;51.03162;7.01513
8002753;Hennef (Sieg);229;50.77333;7.28459
8079095;Hannover-Nordstadt;229;52.39384;9.71776
8001598;Düsseldorf-Flingern;229;51.22624;6.81028
8000111;Friedberg (Hess);229;50.33261;8.76206
8010397;Zwickau (Sachs) Hbf;228;50.71467;12.47472
8010195;Köthen;227;51.75193;11.98936
8001583;Düsseldorf Zoo;226;51.23696;6.79692
8089053;Stresow;225;52.53198;13.20913
8013470;Bernau (b Berlin);225;52.67557;13.59264
8003364;Köln-Buchforst;224;50.95349;7.00433
8002269;Gießen Oswaldsgarten;224;50.58835;8.66914
8000367;Duisburg-Meiderich Süd;224;51.46883;6.78019
8001091;Bonn UN Campus;224;50.71454;7.11801
8010126;Gera Süd;223;50.87116;12.07644
8000899;Bergisch Gladbach;223;50.99146;7.12455
8003848;Mannheim-Waldhof;221;49.52566;8.48260
8010206;Leipzig-Connewitz;221;51.30072;12.38631
8000039;Bingen (Rhein) Hbf;220;49.96873;7.88426
8012193;Leipzig-Möckern;220;51.36443;12.35227
8004357;Stuttgart Nürnberger Straße;220;48.80642;9.23486
8004474;Bochum-Langendreer West;219;51.47803;7.30433
8000255;Wolfenbüttel;218;52.15913;10.53231
8002584;Hannover-Kleefeld;218;52.37361;9.79061
8011418;Dresden Industriegelände;218;51.08746;13.76277
8012196;Leipzig Nord;218;51.36416;12.40106
8012187;Leipzig MDR;217;51.32007;12.38632
8003076;Ingolstadt Nord;217;48.77369;11.43225
8000687;Mülheim (Ruhr)-Styrum;217;51.44920;6.85264
8001167;Bremen-Walle;217;53.10379;8.78624
8000103;Flensburg;217;54.77404;9.43653
8004596;Oberursel (Taunus);217;50.19942;8.58941
8012186;Leipzig Markt;216;51.34064;12.37461
8013481;Golm;216;52.40977;12.97186
8004161;München-Solln;216;48.07992;11.52695
8003545;Langenhagen-Mitte;216;52.44028;9.72543
8005241;Saarbrücken Ost;215;49.23042;7.01879
8002673;Hechingen;215;48.35960;8.96878
8001084;Bonn-Duisdorf;215;50.71648;7.04255
8001156;Bremen-Burg;215;53.16029;8.70477
8089022;Mehrower Allee;215;52.55776;13.55370
8003375;Köln-Müngersdorf Technologiepark;214;50.94839;6.88820
8012803;Rostock-Bramow;214;54.10175;12.09055
8002068;Freiburg-Littenweiler;213;47.98167;7.89513
8003411;Kornwestheim Pbf;213;48.86222;9.17996
8002283;Gladbeck Ost;213;51.57553;6.99481
8000329;Schwäbisch Gmünd;212;48.80101;9.78779
8002572;Hanau Nord;212;50.14143;8.92585
8003523;Langen (Hess);212;49.99361;8.65679
8006421;Wiesloch-Walldorf;211;49.29135;8.66415
8005106;Rissen;211;53.58322;9.75706
8001901;Essen-Bergeborbeck;211;51.48040;6.97711
8089003;Attilastraße;211;52.44768;13.36095
8012807;Rostock-Marienehe;211;54.11177;12.08007
8002141;Fürstenfeldbruck;210;48.17166;11.26215
8003360;Köln Geldernstr/Parkgürtel;210;50.96855;6.94141
8000178;Horrem;210;50.91625;6.71350
8000162;Herford;210;52.11961;8.66364
8012273;Leipzig Mockauer Straße;210;51.37380;12.41210
8002049;Frankfurt-Nied;210;50.10252;8.57073
8004965;Ravensburg;209;47.78448;9.60610
8000302;Plochingen;209;48.71308;9.41081
8004157;München-Obermenzing;208;48.16422;11.47812
8000760;Bad Vilbel;208;50.18868;8.73946
8010160;Halle-Neustadt;207;51.48006;11.92063
8001974;Fellbach;207;48.82005;9.26998
8000171;Unna;207;51.53898;7.69286
8000644;Moers;206;51.45115;6.64154
8000971;Billwerder-Moorfleet;206;53.51559;10.09666
8089009;Botanischer Garten;206;52.44778;13.30677
8000227;Iserlohn-Letmathe;206;51.36284;7.61840
8010133;Jena-Göschwitz;205;50.88394;11.59354
8004163;München-Westkreuz;205;48.14903;11.44394
8005424;Schorndorf;205;48.80715;9.52631
8001338;Coburg;205;50.26293;10.95733
8003365;Köln-Chorweiler;204;51.02113;6.89782
8001597;Düsseldorf-Hamm;204;51.21077;6.74033
8000016;Backnang;203;48.94268;9.42599
8003732;Lövenich;203;50.94293;6.83444
